열1,열2,열3,열4,열5,열6,열7,열8
201,TestTotalAgent_MissReward(Clone),0,1,29,4,1,4101.946
202,TestControllerAgent_Origin(Clone),1,4,23,0,0,14.3887
202,TestTotalAgent_MissReward(Clone),0,0,28,4,1,4116.335
203,TestControllerAgent_Origin(Clone),1,4,76,1,0,41.41341
203,TestTotalAgent_MissReward(Clone),0,1,80,4,1,4157.75
204,TestControllerAgent_Origin(Clone),1,4,16,1,0,11.5274
204,TestTotalAgent_MissReward(Clone),0,1,20,4,1,4169.277
205,TestControllerAgent_Origin(Clone),1,4,33,1,0,18.58101
205,TestTotalAgent_MissReward(Clone),0,1,36,4,1,4187.859
206,TestControllerAgent_Origin(Clone),0,1,113,3,0,60.15676
206,TestTotalAgent_MissReward(Clone),0,3,111,1,0,4247.851
207,TestControllerAgent_Origin(Clone),1,4,9,2,0,6.813397
207,TestTotalAgent_MissReward(Clone),0,2,11,4,1,4254.833
208,TestControllerAgent_Origin(Clone),1,4,34,0,0,19.63506
208,TestTotalAgent_MissReward(Clone),0,0,37,4,1,4274.466
209,TestControllerAgent_Origin(Clone),1,4,18,2,0,12.7323
209,TestTotalAgent_MissReward(Clone),0,2,23,4,1,4287.2
210,TestControllerAgent_Origin(Clone),0,0,116,0,0,60.00007
210,TestTotalAgent_MissReward(Clone),0,0,115,0,0,4347.009
211,TestControllerAgent_Origin(Clone),1,4,32,0,0,18.30874
211,TestTotalAgent_MissReward(Clone),0,0,36,4,1,4365.509
212,TestControllerAgent_Origin(Clone),1,4,12,2,0,7.75511
212,TestTotalAgent_MissReward(Clone),0,2,15,4,1,4373.264
213,TestControllerAgent_Origin(Clone),1,4,20,1,0,12.93412
213,TestTotalAgent_MissReward(Clone),0,1,22,4,1,4386.199
214,TestControllerAgent_Origin(Clone),1,4,4,0,0,3.690003
214,TestTotalAgent_MissReward(Clone),0,0,8,4,1,4389.889
215,TestControllerAgent_Origin(Clone),1,4,30,2,0,17.61451
215,TestTotalAgent_MissReward(Clone),0,2,32,4,1,4407.504
216,TestControllerAgent_Origin(Clone),1,4,26,2,0,15.71789
216,TestTotalAgent_MissReward(Clone),0,2,28,4,1,4423.223
217,TestControllerAgent_Origin(Clone),1,4,16,0,0,11.66665
217,TestTotalAgent_MissReward(Clone),0,0,21,4,1,4434.89
218,TestControllerAgent_Origin(Clone),0,3,6,4,1,4.666662
218,TestTotalAgent_MissReward(Clone),1,4,6,3,0,4439.557
219,TestControllerAgent_Origin(Clone),1,4,18,1,0,11.08772
219,TestTotalAgent_MissReward(Clone),0,1,20,4,1,4450.646
220,TestControllerAgent_Origin(Clone),1,4,90,1,0,49.46341
220,TestTotalAgent_MissReward(Clone),0,1,86,4,1,4500.106
221,TestControllerAgent_Origin(Clone),1,4,43,0,0,25.01903
221,TestTotalAgent_MissReward(Clone),0,0,46,4,1,4525.127
222,TestControllerAgent_Origin(Clone),1,4,11,3,0,7.448875
222,TestTotalAgent_MissReward(Clone),0,3,13,4,1,4532.576
223,TestControllerAgent_Origin(Clone),1,4,35,0,0,20.63508
223,TestTotalAgent_MissReward(Clone),0,0,39,4,1,4553.212
224,TestControllerAgent_Origin(Clone),1,4,109,0,0,58.07392
224,TestTotalAgent_MissReward(Clone),0,0,112,4,1,4611.286
225,TestControllerAgent_Origin(Clone),1,4,13,0,0,8.829226
225,TestTotalAgent_MissReward(Clone),0,0,17,4,1,4620.116
226,TestControllerAgent_Origin(Clone),1,4,27,0,0,17.18011
226,TestTotalAgent_MissReward(Clone),0,0,33,4,1,4637.296
227,TestControllerAgent_Origin(Clone),1,4,11,0,0,7.885548
227,TestTotalAgent_MissReward(Clone),0,0,14,4,1,4645.182
228,TestControllerAgent_Origin(Clone),1,4,38,0,0,21.99323
228,TestTotalAgent_MissReward(Clone),0,0,42,4,1,4667.177
229,TestControllerAgent_Origin(Clone),1,4,54,3,0,30.69988
229,TestTotalAgent_MissReward(Clone),0,3,55,4,1,4697.875
230,TestControllerAgent_Origin(Clone),1,4,4,1,0,4.238518
230,TestTotalAgent_MissReward(Clone),0,1,8,4,1,4702.112
231,TestControllerAgent_Origin(Clone),0,2,114,2,0,60.45173
231,TestTotalAgent_MissReward(Clone),0,2,114,2,0,4761.268
232,TestControllerAgent_Origin(Clone),1,4,37,1,0,21.36198
232,TestTotalAgent_MissReward(Clone),0,1,39,4,1,4783.922
233,TestControllerAgent_Origin(Clone),1,4,33,0,0,19.69547
233,TestTotalAgent_MissReward(Clone),0,0,37,4,1,4803.617
234,TestControllerAgent_Origin(Clone),0,2,116,1,0,60.74442
234,TestTotalAgent_MissReward(Clone),0,1,116,2,0,4862.938
235,TestControllerAgent_Origin(Clone),1,4,15,3,0,9.403079
235,TestTotalAgent_MissReward(Clone),0,3,16,4,1,4873.766
236,TestControllerAgent_Origin(Clone),1,4,2,0,0,3.211935
236,TestTotalAgent_MissReward(Clone),0,0,7,4,1,4876.978
237,TestControllerAgent_Origin(Clone),1,4,9,2,0,6.613891
237,TestTotalAgent_MissReward(Clone),0,2,12,4,1,4883.592
238,TestControllerAgent_Origin(Clone),1,4,30,0,0,18.49622
238,TestTotalAgent_MissReward(Clone),0,0,36,4,1,4902.09
239,TestControllerAgent_Origin(Clone),1,4,35,1,0,23.33672
239,TestTotalAgent_MissReward(Clone),0,1,40,4,1,4925.427
240,TestControllerAgent_Origin(Clone),0,3,115,0,0,60.31713
240,TestTotalAgent_MissReward(Clone),0,0,116,3,0,4983.735
241,TestControllerAgent_Origin(Clone),1,4,8,0,0,4.475812
241,TestTotalAgent_MissReward(Clone),0,0,12,4,1,4990.22
242,TestControllerAgent_Origin(Clone),0,1,116,1,0,61.72014
242,TestTotalAgent_MissReward(Clone),0,1,115,1,0,5049.72
243,TestControllerAgent_Origin(Clone),1,4,13,1,0,6.999992
243,TestTotalAgent_MissReward(Clone),0,1,17,4,1,5058.943
244,TestControllerAgent_Origin(Clone),1,4,28,0,0,18.35432
244,TestTotalAgent_MissReward(Clone),0,0,32,4,1,5077.298
245,TestControllerAgent_Origin(Clone),1,4,43,1,0,25.23371
245,TestTotalAgent_MissReward(Clone),0,1,47,4,1,5102.534
246,TestControllerAgent_Origin(Clone),1,4,37,0,0,20.96345
246,TestTotalAgent_MissReward(Clone),0,0,40,4,1,5123.499
247,TestControllerAgent_Origin(Clone),1,4,28,0,0,16.3151
247,TestTotalAgent_MissReward(Clone),0,0,32,4,1,5139.814
248,TestControllerAgent_Origin(Clone),1,4,18,0,0,11.66665
248,TestTotalAgent_MissReward(Clone),0,0,23,4,1,5151.482
249,TestControllerAgent_Origin(Clone),1,4,28,0,0,18.41154
249,TestTotalAgent_MissReward(Clone),0,0,34,4,1,5169.895
250,TestControllerAgent_Origin(Clone),1,4,18,1,0,11.52364
250,TestTotalAgent_MissReward(Clone),0,1,19,4,1,5181.419
251,TestControllerAgent_Origin(Clone),1,4,28,2,0,17.8109
251,TestTotalAgent_MissReward(Clone),0,2,33,4,1,5199.23
252,TestControllerAgent_Origin(Clone),1,4,92,0,0,49.63372
252,TestTotalAgent_MissReward(Clone),0,0,95,4,1,5248.866
253,TestControllerAgent_Origin(Clone),1,4,43,0,0,23.71979
253,TestTotalAgent_MissReward(Clone),0,0,48,4,1,5272.586
254,TestControllerAgent_Origin(Clone),0,1,115,0,0,61.32023
254,TestTotalAgent_MissReward(Clone),0,0,115,1,0,5332.56
255,TestControllerAgent_Origin(Clone),0,3,43,4,1,24.58282
255,TestTotalAgent_MissReward(Clone),1,4,44,3,0,5358.492
256,TestControllerAgent_Origin(Clone),0,1,116,1,0,60.16705
256,TestTotalAgent_MissReward(Clone),0,1,115,1,0,5418.455
257,TestControllerAgent_Origin(Clone),0,3,114,0,0,60.02593
257,TestTotalAgent_MissReward(Clone),0,0,116,3,0,5478.609
258,TestControllerAgent_Origin(Clone),1,4,36,2,0,21.20111
258,TestTotalAgent_MissReward(Clone),0,2,38,4,1,5499.889
259,TestControllerAgent_Origin(Clone),1,4,25,1,0,15.02653
259,TestTotalAgent_MissReward(Clone),0,1,28,4,1,5514.914
260,TestControllerAgent_Origin(Clone),1,4,12,0,0,8.661779
260,TestTotalAgent_MissReward(Clone),0,0,16,4,1,5523.576
261,TestControllerAgent_Origin(Clone),1,4,22,2,0,13.85028
261,TestTotalAgent_MissReward(Clone),0,2,24,4,1,5537.426
262,TestControllerAgent_Origin(Clone),1,4,14,1,0,9.651019
262,TestTotalAgent_MissReward(Clone),0,1,18,4,1,5547.078
263,TestControllerAgent_Origin(Clone),1,4,2,0,0,3.129643
263,TestTotalAgent_MissReward(Clone),0,0,6,4,1,5550.208
264,TestControllerAgent_Origin(Clone),1,4,20,1,0,12.64972
264,TestTotalAgent_MissReward(Clone),0,1,24,4,1,5562.857
265,TestControllerAgent_Origin(Clone),1,4,6,0,0,5.547478
265,TestTotalAgent_MissReward(Clone),0,0,10,4,1,5568.405
266,TestControllerAgent_Origin(Clone),1,4,62,0,0,34.45812
266,TestTotalAgent_MissReward(Clone),0,0,65,4,1,5602.863
267,TestControllerAgent_Origin(Clone),1,4,39,1,0,22.97004
267,TestTotalAgent_MissReward(Clone),0,1,41,4,1,5625.833
268,TestControllerAgent_Origin(Clone),1,4,32,0,0,18.69831
268,TestTotalAgent_MissReward(Clone),0,0,36,4,1,5644.53
269,TestControllerAgent_Origin(Clone),1,4,25,1,0,15.27076
269,TestTotalAgent_MissReward(Clone),0,1,28,4,1,5659.801
270,TestControllerAgent_Origin(Clone),1,4,35,0,0,20.52959
270,TestTotalAgent_MissReward(Clone),0,0,36,4,1,5680.333
271,TestControllerAgent_Origin(Clone),1,4,23,0,0,14.29975
271,TestTotalAgent_MissReward(Clone),0,0,27,4,1,5694.632
272,TestControllerAgent_Origin(Clone),0,1,13,4,1,7.628641
272,TestTotalAgent_MissReward(Clone),1,4,12,1,0,5702.26
273,TestControllerAgent_Origin(Clone),1,4,11,0,0,7.646353
273,TestTotalAgent_MissReward(Clone),0,0,13,4,1,5709.907
274,TestControllerAgent_Origin(Clone),1,4,7,0,0,5.317341
274,TestTotalAgent_MissReward(Clone),0,0,12,4,1,5715.224
275,TestControllerAgent_Origin(Clone),1,4,24,0,0,16.63713
275,TestTotalAgent_MissReward(Clone),0,0,30,4,1,5731.86
276,TestControllerAgent_Origin(Clone),1,4,33,1,0,19.59577
276,TestTotalAgent_MissReward(Clone),0,1,36,4,1,5751.457
277,TestControllerAgent_Origin(Clone),1,4,61,1,0,33.98468
277,TestTotalAgent_MissReward(Clone),0,1,63,4,1,5785.441
278,TestControllerAgent_Origin(Clone),1,4,22,1,0,13.12521
278,TestTotalAgent_MissReward(Clone),0,1,26,4,1,5798.566
279,TestControllerAgent_Origin(Clone),1,4,51,0,0,27.65108
279,TestTotalAgent_MissReward(Clone),0,0,53,4,1,5826.218
280,TestControllerAgent_Origin(Clone),1,4,20,1,0,13.76979
280,TestTotalAgent_MissReward(Clone),0,1,22,4,1,5839.988
281,TestControllerAgent_Origin(Clone),1,4,28,0,0,15.80532
281,TestTotalAgent_MissReward(Clone),0,0,33,4,1,5855.794
282,TestControllerAgent_Origin(Clone),1,4,36,1,0,23.30371
282,TestTotalAgent_MissReward(Clone),0,1,41,4,1,5879.099
283,TestControllerAgent_Origin(Clone),1,4,17,1,0,9.333323
283,TestTotalAgent_MissReward(Clone),0,1,21,4,1,5888.433
284,TestControllerAgent_Origin(Clone),1,4,8,0,0,6.999992
284,TestTotalAgent_MissReward(Clone),0,0,12,4,1,5895.434
285,TestControllerAgent_Origin(Clone),1,4,10,0,0,8.758898
285,TestTotalAgent_MissReward(Clone),0,0,14,4,1,5904.193
286,TestControllerAgent_Origin(Clone),1,4,85,0,0,46.21658
286,TestTotalAgent_MissReward(Clone),0,0,89,4,1,5950.413
287,TestControllerAgent_Origin(Clone),0,2,39,4,1,22.00566
287,TestTotalAgent_MissReward(Clone),1,4,38,2,0,5972.419
288,TestControllerAgent_Origin(Clone),1,4,14,0,0,9.116164
288,TestTotalAgent_MissReward(Clone),0,0,17,4,1,5981.536
289,TestControllerAgent_Origin(Clone),1,4,42,0,0,24.02135
289,TestTotalAgent_MissReward(Clone),0,0,46,4,1,6005.558
290,TestControllerAgent_Origin(Clone),1,4,62,1,0,34.16352
290,TestTotalAgent_MissReward(Clone),0,1,66,4,1,6039.719
291,TestControllerAgent_Origin(Clone),1,4,9,0,0,6.929833
291,TestTotalAgent_MissReward(Clone),0,0,12,4,1,6046.648
292,TestControllerAgent_Origin(Clone),1,4,11,2,0,7.120907
292,TestTotalAgent_MissReward(Clone),0,2,13,4,1,6053.77
293,TestControllerAgent_Origin(Clone),1,4,29,1,0,19.24454
293,TestTotalAgent_MissReward(Clone),0,1,35,4,1,6073.015
294,TestControllerAgent_Origin(Clone),1,4,67,3,0,38.25996
294,TestTotalAgent_MissReward(Clone),0,3,71,4,1,6111.273
295,TestControllerAgent_Origin(Clone),1,4,12,1,0,7.73025
295,TestTotalAgent_MissReward(Clone),0,1,15,4,1,6119.003
296,TestControllerAgent_Origin(Clone),1,4,14,0,0,9.845183
296,TestTotalAgent_MissReward(Clone),0,0,19,4,1,6128.848
297,TestControllerAgent_Origin(Clone),0,2,111,1,0,60.11337
297,TestTotalAgent_MissReward(Clone),0,1,113,2,0,6188.778
298,TestControllerAgent_Origin(Clone),1,4,110,0,0,57.20529
298,TestTotalAgent_MissReward(Clone),0,0,111,4,1,6246.168
299,TestControllerAgent_Origin(Clone),1,4,5,1,0,5.835145
299,TestTotalAgent_MissReward(Clone),0,1,8,4,1,6252.003
300,TestControllerAgent_Origin(Clone),1,4,13,0,0,7.859946
300,TestTotalAgent_MissReward(Clone),0,0,17,4,1,6259.863
301,TestControllerAgent_Origin(Clone),1,4,20,1,0,13.51953
301,TestTotalAgent_MissReward(Clone),0,1,24,4,1,6273.384
302,TestControllerAgent_Origin(Clone),1,4,9,0,0,6.999992
302,TestTotalAgent_MissReward(Clone),0,0,14,4,1,6280.384
303,TestControllerAgent_Origin(Clone),1,4,74,1,0,42.72621
303,TestTotalAgent_MissReward(Clone),0,1,78,4,1,6323.113
304,TestControllerAgent_Origin(Clone),1,4,23,0,0,14.50442
304,TestTotalAgent_MissReward(Clone),0,0,29,4,1,6337.617
305,TestControllerAgent_Origin(Clone),1,4,6,0,0,5.435263
305,TestTotalAgent_MissReward(Clone),0,0,9,4,1,6343.052
306,TestControllerAgent_Origin(Clone),1,4,33,1,0,19.40966
306,TestTotalAgent_MissReward(Clone),0,1,37,4,1,6362.463
307,TestControllerAgent_Origin(Clone),1,4,43,0,0,24.15877
307,TestTotalAgent_MissReward(Clone),0,0,46,4,1,6386.623
308,TestControllerAgent_Origin(Clone),1,4,43,0,0,23.82193
308,TestTotalAgent_MissReward(Clone),0,0,47,4,1,6410.445
309,TestControllerAgent_Origin(Clone),1,4,13,2,0,9.195356
309,TestTotalAgent_MissReward(Clone),0,2,14,4,1,6419.641
310,TestControllerAgent_Origin(Clone),1,4,25,2,0,13.99999
310,TestTotalAgent_MissReward(Clone),0,2,28,4,1,6433.642
311,TestControllerAgent_Origin(Clone),1,4,24,0,0,16.33332
311,TestTotalAgent_MissReward(Clone),0,0,30,4,1,6449.977
312,TestControllerAgent_Origin(Clone),1,4,19,0,0,11.66665
312,TestTotalAgent_MissReward(Clone),0,0,24,4,1,6461.644
313,TestControllerAgent_Origin(Clone),1,4,4,1,0,4.666662
313,TestTotalAgent_MissReward(Clone),0,1,7,4,1,6466.311
314,TestControllerAgent_Origin(Clone),1,4,16,0,0,9.333323
314,TestTotalAgent_MissReward(Clone),0,0,20,4,1,6475.645
315,TestControllerAgent_Origin(Clone),1,4,9,0,0,6.999992
315,TestTotalAgent_MissReward(Clone),0,0,13,4,1,6482.646
316,TestControllerAgent_Origin(Clone),1,4,43,0,0,25.62208
316,TestTotalAgent_MissReward(Clone),0,0,49,4,1,6508.269
317,TestControllerAgent_Origin(Clone),1,4,25,2,0,16.33332
317,TestTotalAgent_MissReward(Clone),0,2,29,4,1,6524.604
318,TestControllerAgent_Origin(Clone),0,2,113,2,0,60.87817
318,TestTotalAgent_MissReward(Clone),0,2,113,2,0,6584.492
319,TestControllerAgent_Origin(Clone),1,4,27,1,0,16.23473
319,TestTotalAgent_MissReward(Clone),0,1,30,4,1,6601.717
320,TestControllerAgent_Origin(Clone),1,4,35,0,0,21.14368
320,TestTotalAgent_MissReward(Clone),0,0,40,4,1,6622.86
321,TestControllerAgent_Origin(Clone),0,2,47,4,1,27.37431
321,TestTotalAgent_MissReward(Clone),1,4,50,2,0,6650.23
322,TestControllerAgent_Origin(Clone),0,3,27,4,1,15.90873
322,TestTotalAgent_MissReward(Clone),1,4,26,3,0,6666.139
323,TestControllerAgent_Origin(Clone),1,4,50,0,0,28.30885
323,TestTotalAgent_MissReward(Clone),0,0,54,4,1,6694.447
324,TestControllerAgent_Origin(Clone),1,4,11,1,0,7.30172
324,TestTotalAgent_MissReward(Clone),0,1,14,4,1,6701.748
325,TestControllerAgent_Origin(Clone),1,4,25,0,0,17.58202
325,TestTotalAgent_MissReward(Clone),0,0,33,4,1,6719.33
326,TestControllerAgent_Origin(Clone),1,4,28,0,0,16.70876
326,TestTotalAgent_MissReward(Clone),0,0,31,4,1,6736.04
327,TestControllerAgent_Origin(Clone),0,2,115,1,0,60.36581
327,TestTotalAgent_MissReward(Clone),0,1,115,2,0,6795.941
328,TestControllerAgent_Origin(Clone),1,4,90,0,0,47.59273
328,TestTotalAgent_MissReward(Clone),0,0,92,4,1,6843.998
329,TestControllerAgent_Origin(Clone),1,4,12,1,0,7.464738
329,TestTotalAgent_MissReward(Clone),0,1,16,4,1,6851.463
330,TestControllerAgent_Origin(Clone),1,4,17,1,0,10.75126
330,TestTotalAgent_MissReward(Clone),0,1,20,4,1,6862.215
331,TestControllerAgent_Origin(Clone),1,4,8,1,0,6.337458
331,TestTotalAgent_MissReward(Clone),0,1,11,4,1,6868.553
332,TestControllerAgent_Origin(Clone),1,4,17,0,0,12.40991
332,TestTotalAgent_MissReward(Clone),0,0,22,4,1,6880.963
333,TestControllerAgent_Origin(Clone),1,4,102,2,0,55.21033
333,TestTotalAgent_MissReward(Clone),0,2,103,4,1,6936.173
334,TestControllerAgent_Origin(Clone),1,4,82,1,0,44.53096
334,TestTotalAgent_MissReward(Clone),0,1,86,4,1,6980.703
335,TestControllerAgent_Origin(Clone),1,4,16,0,0,10.46882
335,TestTotalAgent_MissReward(Clone),0,0,20,4,1,6991.171
336,TestControllerAgent_Origin(Clone),0,2,115,0,0,60.18872
336,TestTotalAgent_MissReward(Clone),0,0,115,2,0,7050.965
337,TestControllerAgent_Origin(Clone),1,4,6,0,0,4.560073
337,TestTotalAgent_MissReward(Clone),0,0,10,4,1,7055.919
338,TestControllerAgent_Origin(Clone),1,4,8,3,0,6.687421
338,TestTotalAgent_MissReward(Clone),0,3,9,4,1,7062.606
339,TestControllerAgent_Origin(Clone),1,4,15,0,0,9.909643
339,TestTotalAgent_MissReward(Clone),0,0,19,4,1,7072.517
340,TestControllerAgent_Origin(Clone),1,4,32,2,0,19.01191
340,TestTotalAgent_MissReward(Clone),0,2,32,4,1,7091.529
341,TestControllerAgent_Origin(Clone),1,4,19,0,0,12.01597
341,TestTotalAgent_MissReward(Clone),0,0,22,4,1,7103.545
342,TestControllerAgent_Origin(Clone),1,4,88,3,0,48.58332
342,TestTotalAgent_MissReward(Clone),0,3,91,4,1,7152.127
343,TestControllerAgent_Origin(Clone),1,4,23,1,0,14.60351
343,TestTotalAgent_MissReward(Clone),0,1,27,4,1,7166.73
344,TestControllerAgent_Origin(Clone),1,4,12,1,0,8.216988
344,TestTotalAgent_MissReward(Clone),0,1,16,4,1,7174.947
345,TestControllerAgent_Origin(Clone),0,2,113,3,0,60.16208
345,TestTotalAgent_MissReward(Clone),0,3,111,2,0,7234.68
346,TestControllerAgent_Origin(Clone),1,4,26,0,0,15.12649
346,TestTotalAgent_MissReward(Clone),0,0,30,4,1,7250.236
347,TestControllerAgent_Origin(Clone),1,4,13,0,0,8.933855
347,TestTotalAgent_MissReward(Clone),0,0,18,4,1,7259.169
348,TestControllerAgent_Origin(Clone),1,4,9,0,0,6.848778
348,TestTotalAgent_MissReward(Clone),0,0,12,4,1,7266.019
349,TestControllerAgent_Origin(Clone),1,4,42,2,0,24.25972
349,TestTotalAgent_MissReward(Clone),0,2,45,4,1,7290.279
350,TestControllerAgent_Origin(Clone),1,4,32,0,0,19.5206
350,TestTotalAgent_MissReward(Clone),0,0,38,4,1,7309.799
351,TestControllerAgent_Origin(Clone),1,4,25,3,0,16.50394
351,TestTotalAgent_MissReward(Clone),0,3,28,4,1,7326.302
352,TestControllerAgent_Origin(Clone),1,4,89,3,0,48.52319
352,TestTotalAgent_MissReward(Clone),0,3,90,4,1,7374.827
353,TestControllerAgent_Origin(Clone),1,4,16,0,0,10.30185
353,TestTotalAgent_MissReward(Clone),0,0,20,4,1,7385.129
354,TestControllerAgent_Origin(Clone),0,0,115,1,0,60.37656
354,TestTotalAgent_MissReward(Clone),0,1,115,0,0,7445.083
355,TestControllerAgent_Origin(Clone),1,4,22,1,0,13.65782
355,TestTotalAgent_MissReward(Clone),0,1,26,4,1,7459.164
356,TestControllerAgent_Origin(Clone),1,4,19,0,0,12.25641
356,TestTotalAgent_MissReward(Clone),0,0,22,4,1,7471.42
357,TestControllerAgent_Origin(Clone),1,4,18,1,0,11.56136
357,TestTotalAgent_MissReward(Clone),0,1,21,4,1,7482.981
358,TestControllerAgent_Origin(Clone),1,4,21,0,0,13.86248
358,TestTotalAgent_MissReward(Clone),0,0,26,4,1,7496.843
359,TestControllerAgent_Origin(Clone),1,4,15,1,0,9.536142
359,TestTotalAgent_MissReward(Clone),0,1,18,4,1,7506.379
360,TestControllerAgent_Origin(Clone),1,4,30,2,0,18.41664
360,TestTotalAgent_MissReward(Clone),0,2,33,4,1,7524.796
361,TestControllerAgent_Origin(Clone),1,4,10,0,0,7.312345
361,TestTotalAgent_MissReward(Clone),0,0,15,4,1,7532.108
362,TestControllerAgent_Origin(Clone),1,4,23,2,0,14.68661
362,TestTotalAgent_MissReward(Clone),0,2,26,4,1,7546.794
363,TestControllerAgent_Origin(Clone),1,4,99,1,0,54.0675
363,TestTotalAgent_MissReward(Clone),0,1,104,4,1,7600.859
364,TestControllerAgent_Origin(Clone),1,4,12,1,0,8.510124
364,TestTotalAgent_MissReward(Clone),0,1,16,4,1,7609.37
365,TestControllerAgent_Origin(Clone),0,3,113,1,0,60.04144
365,TestTotalAgent_MissReward(Clone),0,1,114,3,0,7668.961
366,TestControllerAgent_Origin(Clone),1,4,40,1,0,22.93641
366,TestTotalAgent_MissReward(Clone),0,1,43,4,1,7692.348
367,TestControllerAgent_Origin(Clone),1,4,109,2,0,56.89325
367,TestTotalAgent_MissReward(Clone),0,2,110,4,1,7749.244
368,TestControllerAgent_Origin(Clone),1,4,22,1,0,13.99625
368,TestTotalAgent_MissReward(Clone),0,1,26,4,1,7763.241
369,TestControllerAgent_Origin(Clone),1,4,14,0,0,9.311149
369,TestTotalAgent_MissReward(Clone),0,0,19,4,1,7772.552
370,TestControllerAgent_Origin(Clone),0,1,111,2,0,60.18519
370,TestTotalAgent_MissReward(Clone),0,2,109,1,0,7832.303
371,TestControllerAgent_Origin(Clone),1,4,20,0,0,12.32033
371,TestTotalAgent_MissReward(Clone),0,0,24,4,1,7845.059
372,TestControllerAgent_Origin(Clone),0,1,115,1,0,60.35755
372,TestTotalAgent_MissReward(Clone),0,1,115,1,0,7904.982
373,TestControllerAgent_Origin(Clone),0,3,16,4,1,9.540072
373,TestTotalAgent_MissReward(Clone),1,4,15,3,0,7914.956
374,TestControllerAgent_Origin(Clone),1,4,39,1,0,23.05707
374,TestTotalAgent_MissReward(Clone),0,1,42,4,1,7938.013
375,TestControllerAgent_Origin(Clone),1,4,33,0,0,19.36824
375,TestTotalAgent_MissReward(Clone),0,0,35,4,1,7957.38
376,TestControllerAgent_Origin(Clone),1,4,23,0,0,14.175
376,TestTotalAgent_MissReward(Clone),0,0,26,4,1,7971.556
377,TestControllerAgent_Origin(Clone),1,4,31,3,0,18.76394
377,TestTotalAgent_MissReward(Clone),0,3,33,4,1,7990.319
378,TestControllerAgent_Origin(Clone),1,4,7,0,0,5.195905
378,TestTotalAgent_MissReward(Clone),0,0,11,4,1,7995.515
379,TestControllerAgent_Origin(Clone),1,4,54,3,0,30.27645
379,TestTotalAgent_MissReward(Clone),0,3,55,4,1,8025.79
380,TestControllerAgent_Origin(Clone),1,4,48,2,0,27.45169
380,TestTotalAgent_MissReward(Clone),0,2,50,4,1,8053.242
381,TestControllerAgent_Origin(Clone),1,4,49,0,0,27.45945
381,TestTotalAgent_MissReward(Clone),0,0,53,4,1,8080.701
382,TestControllerAgent_Origin(Clone),0,1,11,4,1,6.536772
382,TestTotalAgent_MissReward(Clone),1,4,9,1,0,8087.238
383,TestControllerAgent_Origin(Clone),1,4,63,1,0,36.31732
383,TestTotalAgent_MissReward(Clone),0,1,68,4,1,8123.555
384,TestControllerAgent_Origin(Clone),1,4,18,1,0,11.43379
384,TestTotalAgent_MissReward(Clone),0,1,21,4,1,8134.989
385,TestControllerAgent_Origin(Clone),1,4,23,2,0,14.60685
385,TestTotalAgent_MissReward(Clone),0,2,24,4,1,8149.596
386,TestControllerAgent_Origin(Clone),1,4,18,0,0,10.94051
386,TestTotalAgent_MissReward(Clone),0,0,22,4,1,8160.537
387,TestControllerAgent_Origin(Clone),1,4,38,0,0,22.95486
387,TestTotalAgent_MissReward(Clone),0,0,44,4,1,8183.492
388,TestControllerAgent_Origin(Clone),0,1,116,0,0,60.11305
388,TestTotalAgent_MissReward(Clone),0,0,115,1,0,8243.111
389,TestControllerAgent_Origin(Clone),1,4,33,1,0,20.65582
389,TestTotalAgent_MissReward(Clone),0,1,39,4,1,8264.263
390,TestControllerAgent_Origin(Clone),1,4,31,2,0,18.73679
390,TestTotalAgent_MissReward(Clone),0,2,35,4,1,8282.998
391,TestControllerAgent_Origin(Clone),1,4,18,0,0,11.51441
391,TestTotalAgent_MissReward(Clone),0,0,22,4,1,8294.513
392,TestControllerAgent_Origin(Clone),1,4,34,1,0,20.36387
392,TestTotalAgent_MissReward(Clone),0,1,36,4,1,8314.875
393,TestControllerAgent_Origin(Clone),1,4,16,0,0,10.09862
393,TestTotalAgent_MissReward(Clone),0,0,20,4,1,8324.973
394,TestControllerAgent_Origin(Clone),1,4,46,0,0,26.67484
394,TestTotalAgent_MissReward(Clone),0,0,49,4,1,8351.646
395,TestControllerAgent_Origin(Clone),1,4,38,2,0,22.24561
395,TestTotalAgent_MissReward(Clone),0,2,40,4,1,8373.889
396,TestControllerAgent_Origin(Clone),1,4,13,2,0,9.120064
396,TestTotalAgent_MissReward(Clone),0,2,15,4,1,8383.009
397,TestControllerAgent_Origin(Clone),1,4,20,0,0,12.64064
397,TestTotalAgent_MissReward(Clone),0,0,25,4,1,8395.649
398,TestControllerAgent_Origin(Clone),1,4,20,1,0,13.01904
398,TestTotalAgent_MissReward(Clone),0,1,23,4,1,8408.669
399,TestControllerAgent_Origin(Clone),1,4,68,1,0,36.56854
399,TestTotalAgent_MissReward(Clone),0,1,70,4,1,8445.239
400,TestControllerAgent_Origin(Clone),1,4,20,0,0,13.05641
400,TestTotalAgent_MissReward(Clone),0,0,25,4,1,8458.296
401,TestControllerAgent_Origin(Clone),1,4,25,0,0,14.96416
401,TestTotalAgent_MissReward(Clone),0,0,29,4,1,8473.258
402,TestControllerAgent_Origin(Clone),0,1,113,0,0,60.07483
402,TestTotalAgent_MissReward(Clone),0,0,115,1,0,8532.942
403,TestControllerAgent_Origin(Clone),1,4,14,0,0,9.190053
403,TestTotalAgent_MissReward(Clone),0,0,17,4,1,8542.522
