Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,26,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,7,4,1,3.64731
Win,27,TestControllerAgent_Origin_Team0_Agent0,0,1,4,44,0,0,24.09718
Loss,27,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,45,4,1,24.09718
Win,28,TestControllerAgent_Origin_Team0_Agent0,0,1,4,44,1,0,23.50685
Loss,28,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,36,4,1,23.50685
Win,29,TestControllerAgent_Origin_Team0_Agent0,0,1,4,38,0,0,20.75816
Loss,29,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,35,4,1,20.75816
Win,30,TestControllerAgent_Origin_Team0_Agent0,0,1,4,95,3,0,49.17833
Loss,30,TestTotalAgent_MissReward_Team1_Agent0,1,0,3,85,4,1,49.17833
Win,31,TestControllerAgent_Origin_Team0_Agent0,0,1,4,95,1,0,49.18216
Loss,31,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,88,4,1,49.18216
Win,32,TestControllerAgent_Origin_Team0_Agent0,0,1,4,37,0,0,20.0421
Loss,32,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,34,4,1,20.0421
Win,33,TestControllerAgent_Origin_Team0_Agent0,0,1,4,33,0,0,18.3414
Loss,33,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,30,4,1,18.3414
Win,34,TestControllerAgent_Origin_Team0_Agent0,0,1,4,43,2,0,23.15958
Loss,34,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,41,4,1,23.15958
Win,35,TestControllerAgent_Origin_Team0_Agent0,0,1,4,77,1,0,40.2414
Loss,35,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,75,4,1,40.2414
Win,36,TestControllerAgent_Origin_Team0_Agent0,0,1,4,39,0,0,22.26234
Loss,36,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,35,4,1,22.26234
Win,37,TestControllerAgent_Origin_Team0_Agent0,0,1,4,57,1,0,30.27667
Loss,37,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,47,4,1,30.27667
Win,38,TestControllerAgent_Origin_Team0_Agent0,0,1,4,69,0,0,36.39994
Loss,38,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,67,4,1,36.39994
Win,39,TestControllerAgent_Origin_Team0_Agent0,0,1,4,87,1,0,45.1361
Loss,39,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,77,4,1,45.1361
Win,40,TestControllerAgent_Origin_Team0_Agent0,0,1,4,61,2,0,32.48059
Loss,40,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,53,4,1,32.48059
Win,41,TestControllerAgent_Origin_Team0_Agent0,0,1,4,42,1,0,23.27921
Loss,41,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,37,4,1,23.27921
Win,42,TestControllerAgent_Origin_Team0_Agent0,0,1,4,76,0,0,39.9044
Loss,42,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,73,4,1,39.9044
Win,43,TestControllerAgent_Origin_Team0_Agent0,0,1,4,109,0,0,57.22242
Loss,43,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,103,4,1,57.22242
Win,44,TestControllerAgent_Origin_Team0_Agent0,0,1,4,20,0,0,11.78423
Loss,44,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,8,4,1,11.78423
Win,45,TestControllerAgent_Origin_Team0_Agent0,0,1,4,100,1,0,52.20226
Loss,45,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,97,4,1,52.20226
Draw,46,TestControllerAgent_Origin_Team0_Agent0,0,0,3,147,0,0,100.0073
Draw,46,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,150,3,0,100.0073
Loss,47,TestControllerAgent_Origin_Team0_Agent0,0,0,3,40,4,1,21.50402
Win,47,TestTotalAgent_MissReward_Team1_Agent0,1,1,4,36,3,0,21.50402
Win,48,TestControllerAgent_Origin_Team0_Agent0,0,1,4,99,3,0,51.54082
Loss,48,TestTotalAgent_MissReward_Team1_Agent0,1,0,3,96,4,1,51.54082
Win,49,TestControllerAgent_Origin_Team0_Agent0,0,1,4,47,2,0,25.34471
Loss,49,TestTotalAgent_MissReward_Team1_Agent0,1,0,2,39,4,1,25.34471
Win,50,TestControllerAgent_Origin_Team0_Agent0,0,1,4,87,1,0,45.43345
Loss,50,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,81,4,1,45.43345
Win,51,TestControllerAgent_Origin_Team0_Agent0,0,1,4,48,0,0,25.91792
Loss,51,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,46,4,1,25.91792
Win,52,TestControllerAgent_Origin_Team0_Agent0,0,1,4,135,1,0,70.17256
Loss,52,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,126,4,1,70.17256
Win,53,TestControllerAgent_Origin_Team0_Agent0,0,1,4,37,0,0,20.00581
Loss,53,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,35,4,1,20.00581
Win,54,TestControllerAgent_Origin_Team0_Agent0,0,1,4,45,0,0,24.12157
Loss,54,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,46,4,1,24.12157
Win,55,TestControllerAgent_Origin_Team0_Agent0,0,1,4,94,1,0,48.71384
Loss,55,TestTotalAgent_MissReward_Team1_Agent0,1,0,1,83,4,1,48.71384
Win,56,TestControllerAgent_Origin_Team0_Agent0,0,1,4,33,0,0,18.6695
Loss,56,TestTotalAgent_MissReward_Team1_Agent0,1,0,0,29,4,1,18.6695
