Outcome,Episode,Agent Name,Team ID,Kill Count,Attack Count,Miss Count,Hit Count,Death Count,Episode Play Time
Loss,46,TestTotalAgent_Origin_Team1_Agent0,1,0,2,33,4,1,18.1186
Loss,47,TestControllerAgent_Origin_Team0_Agent0,0,0,2,16,4,1,8.862973
Win,47,TestTotalAgent_Origin_Team1_Agent0,1,1,4,14,2,0,8.862973
Win,48,TestControllerAgent_Origin_Team0_Agent0,0,1,4,26,3,0,16.09595
Loss,48,TestTotalAgent_Origin_Team1_Agent0,1,0,3,28,4,1,16.09595
Win,49,TestControllerAgent_Origin_Team0_Agent0,0,1,4,7,0,0,5.0542
Loss,49,TestTotalAgent_Origin_Team1_Agent0,1,0,0,10,4,1,5.0542
Win,50,TestControllerAgent_Origin_Team0_Agent0,0,1,4,34,3,0,18.85706
Loss,50,TestTotalAgent_Origin_Team1_Agent0,1,0,3,34,4,1,18.85706
Win,51,TestControllerAgent_Origin_Team0_Agent0,0,1,4,46,2,0,25.12079
Loss,51,TestTotalAgent_Origin_Team1_Agent0,1,0,2,47,4,1,25.12079
Win,52,TestControllerAgent_Origin_Team0_Agent0,0,1,4,6,0,0,4.4997
Loss,52,TestTotalAgent_Origin_Team1_Agent0,1,0,0,9,4,1,4.4997
Win,53,TestControllerAgent_Origin_Team0_Agent0,0,1,4,14,1,0,8.501148
Loss,53,TestTotalAgent_Origin_Team1_Agent0,1,0,1,16,4,1,8.501148
Loss,54,TestControllerAgent_Origin_Team0_Agent0,0,0,0,29,4,1,14.43913
Win,54,TestTotalAgent_Origin_Team1_Agent0,1,1,4,25,0,0,14.43913
Win,55,TestControllerAgent_Origin_Team0_Agent0,0,1,4,21,3,0,12.07553
Loss,55,TestTotalAgent_Origin_Team1_Agent0,1,0,3,21,4,1,12.07553
Win,56,TestControllerAgent_Origin_Team0_Agent0,0,1,4,25,1,0,14.41114
Loss,56,TestTotalAgent_Origin_Team1_Agent0,1,0,1,27,4,1,14.41114
Loss,57,TestControllerAgent_Origin_Team0_Agent0,0,0,1,26,4,1,13.44032
Win,57,TestTotalAgent_Origin_Team1_Agent0,1,1,4,23,1,0,13.44032
Win,58,TestControllerAgent_Origin_Team0_Agent0,0,1,4,15,1,0,9.022273
Loss,58,TestTotalAgent_Origin_Team1_Agent0,1,0,1,17,4,1,9.022273
Win,59,TestControllerAgent_Origin_Team0_Agent0,0,1,4,54,0,0,29.72833
Loss,59,TestTotalAgent_Origin_Team1_Agent0,1,0,0,58,4,1,29.72833
Win,60,TestControllerAgent_Origin_Team0_Agent0,0,1,4,19,3,0,11.1126
Loss,60,TestTotalAgent_Origin_Team1_Agent0,1,0,3,19,4,1,11.1126
Win,61,TestControllerAgent_Origin_Team0_Agent0,0,1,4,50,2,0,27.36471
Loss,61,TestTotalAgent_Origin_Team1_Agent0,1,0,2,51,4,1,27.36471
Win,62,TestControllerAgent_Origin_Team0_Agent0,0,1,4,3,0,0,3.056854
Loss,62,TestTotalAgent_Origin_Team1_Agent0,1,0,0,6,4,1,3.056854
Win,63,TestControllerAgent_Origin_Team0_Agent0,0,1,4,36,1,0,19.80102
Loss,63,TestTotalAgent_Origin_Team1_Agent0,1,0,1,38,4,1,19.80102
Win,64,TestControllerAgent_Origin_Team0_Agent0,0,1,4,41,1,0,22.73868
Loss,64,TestTotalAgent_Origin_Team1_Agent0,1,0,1,43,4,1,22.73868
Win,65,TestControllerAgent_Origin_Team0_Agent0,0,1,4,12,1,0,7.518608
Loss,65,TestTotalAgent_Origin_Team1_Agent0,1,0,1,14,4,1,7.518608
Win,66,TestControllerAgent_Origin_Team0_Agent0,0,1,4,31,3,0,17.02229
Loss,66,TestTotalAgent_Origin_Team1_Agent0,1,0,3,29,4,1,17.02229
Win,67,TestControllerAgent_Origin_Team0_Agent0,0,1,4,15,3,0,9.0134
Loss,67,TestTotalAgent_Origin_Team1_Agent0,1,0,3,15,4,1,9.0134
Loss,68,TestControllerAgent_Origin_Team0_Agent0,0,0,1,18,4,1,9.135519
Win,68,TestTotalAgent_Origin_Team1_Agent0,1,1,4,14,1,0,9.135519
Win,69,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,1,0,15.10065
Loss,69,TestTotalAgent_Origin_Team1_Agent0,1,0,1,28,4,1,15.10065
Win,70,TestControllerAgent_Origin_Team0_Agent0,0,1,4,41,1,0,27.11744
Loss,70,TestTotalAgent_Origin_Team1_Agent0,1,0,1,52,4,1,27.11744
Win,71,TestControllerAgent_Origin_Team0_Agent0,0,1,4,20,3,0,11.83771
Loss,71,TestTotalAgent_Origin_Team1_Agent0,1,0,3,19,4,1,11.83771
Win,72,TestControllerAgent_Origin_Team0_Agent0,0,1,4,26,1,0,14.66046
Loss,72,TestTotalAgent_Origin_Team1_Agent0,1,0,1,28,4,1,14.66046
Loss,73,TestControllerAgent_Origin_Team0_Agent0,0,0,2,51,4,1,26.24248
Win,73,TestTotalAgent_Origin_Team1_Agent0,1,1,4,47,2,0,26.24248
Win,74,TestControllerAgent_Origin_Team0_Agent0,0,1,4,41,3,0,22.03452
Loss,74,TestTotalAgent_Origin_Team1_Agent0,1,0,3,40,4,1,22.03452
Win,75,TestControllerAgent_Origin_Team0_Agent0,0,1,4,13,2,0,8.017484
Loss,75,TestTotalAgent_Origin_Team1_Agent0,1,0,2,14,4,1,8.017484
Win,76,TestControllerAgent_Origin_Team0_Agent0,0,1,4,51,1,0,28.18566
Loss,76,TestTotalAgent_Origin_Team1_Agent0,1,0,1,54,4,1,28.18566
Win,77,TestControllerAgent_Origin_Team0_Agent0,0,1,4,13,0,0,8.012144
Loss,77,TestTotalAgent_Origin_Team1_Agent0,1,0,0,16,4,1,8.012144
Win,78,TestControllerAgent_Origin_Team0_Agent0,0,1,4,22,0,0,12.5211
Loss,78,TestTotalAgent_Origin_Team1_Agent0,1,0,0,24,4,1,12.5211
Win,79,TestControllerAgent_Origin_Team0_Agent0,0,1,4,40,2,0,21.74762
Loss,79,TestTotalAgent_Origin_Team1_Agent0,1,0,2,40,4,1,21.74762
Win,80,TestControllerAgent_Origin_Team0_Agent0,0,1,4,26,1,0,14.5604
Loss,80,TestTotalAgent_Origin_Team1_Agent0,1,0,1,28,4,1,14.5604
Win,81,TestControllerAgent_Origin_Team0_Agent0,0,1,4,43,1,0,23.08622
Loss,81,TestTotalAgent_Origin_Team1_Agent0,1,0,1,44,4,1,23.08622
Win,82,TestControllerAgent_Origin_Team0_Agent0,0,1,4,68,1,0,36.27806
Loss,82,TestTotalAgent_Origin_Team1_Agent0,1,0,1,69,4,1,36.27806
Win,83,TestControllerAgent_Origin_Team0_Agent0,0,1,4,47,1,0,28.10178
Loss,83,TestTotalAgent_Origin_Team1_Agent0,1,0,1,54,4,1,28.10178
Win,84,TestControllerAgent_Origin_Team0_Agent0,0,1,4,26,0,0,14.60579
Loss,84,TestTotalAgent_Origin_Team1_Agent0,1,0,0,29,4,1,14.60579
Win,85,TestControllerAgent_Origin_Team0_Agent0,0,1,4,40,2,0,22.91789
Loss,85,TestTotalAgent_Origin_Team1_Agent0,1,0,2,43,4,1,22.91789
Loss,86,TestControllerAgent_Origin_Team0_Agent0,0,0,0,7,4,1,3.217983
Win,86,TestTotalAgent_Origin_Team1_Agent0,1,1,4,3,0,0,3.217983
Win,87,TestControllerAgent_Origin_Team0_Agent0,0,1,4,25,2,0,14.03556
Loss,87,TestTotalAgent_Origin_Team1_Agent0,1,0,2,25,4,1,14.03556
Win,88,TestControllerAgent_Origin_Team0_Agent0,0,1,4,32,1,0,17.92191
Loss,88,TestTotalAgent_Origin_Team1_Agent0,1,0,1,34,4,1,17.92191
Loss,89,TestControllerAgent_Origin_Team0_Agent0,0,0,2,25,4,1,13.2555
Win,89,TestTotalAgent_Origin_Team1_Agent0,1,1,4,23,2,0,13.2555
Win,90,TestControllerAgent_Origin_Team0_Agent0,0,1,4,13,2,0,7.879675
Loss,90,TestTotalAgent_Origin_Team1_Agent0,1,0,2,14,4,1,7.879675
Win,91,TestControllerAgent_Origin_Team0_Agent0,0,1,4,21,1,0,16.67928
Loss,91,TestTotalAgent_Origin_Team1_Agent0,1,0,1,32,4,1,16.67928
Win,92,TestControllerAgent_Origin_Team0_Agent0,0,1,4,16,0,0,9.61495
Loss,92,TestTotalAgent_Origin_Team1_Agent0,1,0,0,19,4,1,9.61495
Win,93,TestControllerAgent_Origin_Team0_Agent0,0,1,4,22,3,0,15.11667
Loss,93,TestTotalAgent_Origin_Team1_Agent0,1,0,3,27,4,1,15.11667
Win,94,TestControllerAgent_Origin_Team0_Agent0,0,1,4,15,0,0,9.098186
Loss,94,TestTotalAgent_Origin_Team1_Agent0,1,0,0,18,4,1,9.098186
Loss,95,TestControllerAgent_Origin_Team0_Agent0,0,0,0,6,4,1,3.023761
Win,95,TestTotalAgent_Origin_Team1_Agent0,1,1,4,3,0,0,3.023761
Win,96,TestControllerAgent_Origin_Team0_Agent0,0,1,4,16,0,0,9.730677
Loss,96,TestTotalAgent_Origin_Team1_Agent0,1,0,0,19,4,1,9.730677
Win,97,TestControllerAgent_Origin_Team0_Agent0,0,1,4,5,1,0,4.034209
Loss,97,TestTotalAgent_Origin_Team1_Agent0,1,0,1,7,4,1,4.034209
Loss,98,TestControllerAgent_Origin_Team0_Agent0,0,0,0,8,4,1,3.784013
Win,98,TestTotalAgent_Origin_Team1_Agent0,1,1,4,4,0,0,3.784013
Win,99,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,3,0,15.02925
Loss,99,TestTotalAgent_Origin_Team1_Agent0,1,0,3,26,4,1,15.02925
Win,100,TestControllerAgent_Origin_Team0_Agent0,0,1,4,16,1,0,9.512478
Loss,100,TestTotalAgent_Origin_Team1_Agent0,1,0,1,18,4,1,9.512478
Win,101,TestControllerAgent_Origin_Team0_Agent0,0,1,4,5,0,0,4.000281
Loss,101,TestTotalAgent_Origin_Team1_Agent0,1,0,0,8,4,1,4.000281
Win,102,TestControllerAgent_Origin_Team0_Agent0,0,1,4,20,0,0,11.50006
Loss,102,TestTotalAgent_Origin_Team1_Agent0,1,0,0,23,4,1,11.50006
Win,103,TestControllerAgent_Origin_Team0_Agent0,0,1,4,36,0,0,22.71196
Loss,103,TestTotalAgent_Origin_Team1_Agent0,1,0,0,44,4,1,22.71196
Win,104,TestControllerAgent_Origin_Team0_Agent0,0,1,4,12,0,0,7.61824
Loss,104,TestTotalAgent_Origin_Team1_Agent0,1,0,0,15,4,1,7.61824
Win,105,TestControllerAgent_Origin_Team0_Agent0,0,1,4,73,1,0,39.10315
Loss,105,TestTotalAgent_Origin_Team1_Agent0,1,0,1,75,4,1,39.10315
Win,106,TestControllerAgent_Origin_Team0_Agent0,0,1,4,48,1,0,25.86311
Loss,106,TestTotalAgent_Origin_Team1_Agent0,1,0,1,49,4,1,25.86311
Win,107,TestControllerAgent_Origin_Team0_Agent0,0,1,4,43,1,0,23.4008
Loss,107,TestTotalAgent_Origin_Team1_Agent0,1,0,1,45,4,1,23.4008
Win,108,TestControllerAgent_Origin_Team0_Agent0,0,1,4,23,0,0,13.49683
Loss,108,TestTotalAgent_Origin_Team1_Agent0,1,0,0,27,4,1,13.49683
Win,109,TestControllerAgent_Origin_Team0_Agent0,0,1,4,17,1,0,10.83452
Loss,109,TestTotalAgent_Origin_Team1_Agent0,1,0,1,20,4,1,10.83452
Loss,110,TestControllerAgent_Origin_Team0_Agent0,0,0,0,9,4,1,4.084893
Win,110,TestTotalAgent_Origin_Team1_Agent0,1,1,4,5,0,0,4.084893
Win,111,TestControllerAgent_Origin_Team0_Agent0,0,1,4,41,0,0,22.08508
Loss,111,TestTotalAgent_Origin_Team1_Agent0,1,0,0,42,4,1,22.08508
Win,112,TestControllerAgent_Origin_Team0_Agent0,0,1,4,74,2,0,40.24458
Loss,112,TestTotalAgent_Origin_Team1_Agent0,1,0,2,75,4,1,40.24458
Win,113,TestControllerAgent_Origin_Team0_Agent0,0,1,4,20,1,0,11.59738
Loss,113,TestTotalAgent_Origin_Team1_Agent0,1,0,1,22,4,1,11.59738
Win,114,TestControllerAgent_Origin_Team0_Agent0,0,1,4,31,1,0,17.35626
Loss,114,TestTotalAgent_Origin_Team1_Agent0,1,0,1,33,4,1,17.35626
Win,115,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,0,0,15.25168
Loss,115,TestTotalAgent_Origin_Team1_Agent0,1,0,0,30,4,1,15.25168
Win,116,TestControllerAgent_Origin_Team0_Agent0,0,1,4,83,1,0,43.36522
Loss,116,TestTotalAgent_Origin_Team1_Agent0,1,0,1,83,4,1,43.36522
Loss,117,TestControllerAgent_Origin_Team0_Agent0,0,0,0,31,4,1,16.42225
Win,117,TestTotalAgent_Origin_Team1_Agent0,1,1,4,29,0,0,16.42225
Win,118,TestControllerAgent_Origin_Team0_Agent0,0,1,4,14,0,0,12.09176
Loss,118,TestTotalAgent_Origin_Team1_Agent0,1,0,0,24,4,1,12.09176
Win,119,TestControllerAgent_Origin_Team0_Agent0,0,1,4,15,0,0,9.318217
Loss,119,TestTotalAgent_Origin_Team1_Agent0,1,0,0,19,4,1,9.318217
Win,120,TestControllerAgent_Origin_Team0_Agent0,0,1,4,12,1,0,7.476689
Loss,120,TestTotalAgent_Origin_Team1_Agent0,1,0,1,14,4,1,7.476689
Win,121,TestControllerAgent_Origin_Team0_Agent0,0,1,4,30,0,0,16.52519
Loss,121,TestTotalAgent_Origin_Team1_Agent0,1,0,0,32,4,1,16.52519
Loss,122,TestControllerAgent_Origin_Team0_Agent0,0,0,1,20,4,1,10.07307
Win,122,TestTotalAgent_Origin_Team1_Agent0,1,1,4,16,1,0,10.07307
Win,123,TestControllerAgent_Origin_Team0_Agent0,0,1,4,31,0,0,17.08823
Loss,123,TestTotalAgent_Origin_Team1_Agent0,1,0,0,33,4,1,17.08823
Win,124,TestControllerAgent_Origin_Team0_Agent0,0,1,4,11,2,0,6.99677
Loss,124,TestTotalAgent_Origin_Team1_Agent0,1,0,2,12,4,1,6.99677
Win,125,TestControllerAgent_Origin_Team0_Agent0,0,1,4,15,2,0,9.077621
Loss,125,TestTotalAgent_Origin_Team1_Agent0,1,0,2,16,4,1,9.077621
Win,126,TestControllerAgent_Origin_Team0_Agent0,0,1,4,74,1,0,39.21791
Loss,126,TestTotalAgent_Origin_Team1_Agent0,1,0,1,75,4,1,39.21791
Win,127,TestControllerAgent_Origin_Team0_Agent0,0,1,4,10,1,0,6.562352
Loss,127,TestTotalAgent_Origin_Team1_Agent0,1,0,1,12,4,1,6.562352
Loss,128,TestControllerAgent_Origin_Team0_Agent0,0,0,0,36,4,1,18.26463
Win,128,TestTotalAgent_Origin_Team1_Agent0,1,1,4,32,0,0,18.26463
Win,129,TestControllerAgent_Origin_Team0_Agent0,0,1,4,4,0,0,3.496039
Loss,129,TestTotalAgent_Origin_Team1_Agent0,1,0,0,7,4,1,3.496039
Win,130,TestControllerAgent_Origin_Team0_Agent0,0,1,4,19,0,0,11.03739
Loss,130,TestTotalAgent_Origin_Team1_Agent0,1,0,0,22,4,1,11.03739
Win,131,TestControllerAgent_Origin_Team0_Agent0,0,1,4,15,0,0,9.482639
Loss,131,TestTotalAgent_Origin_Team1_Agent0,1,0,0,19,4,1,9.482639
Win,132,TestControllerAgent_Origin_Team0_Agent0,0,1,4,11,3,0,7.199728
Loss,132,TestTotalAgent_Origin_Team1_Agent0,1,0,3,11,4,1,7.199728
Win,133,TestControllerAgent_Origin_Team0_Agent0,0,1,4,4,0,0,4.801408
Loss,133,TestTotalAgent_Origin_Team1_Agent0,1,0,0,10,4,1,4.801408
Loss,134,TestControllerAgent_Origin_Team0_Agent0,0,0,2,11,4,1,6.337652
Win,134,TestTotalAgent_Origin_Team1_Agent0,1,1,4,9,2,0,6.337652
Win,135,TestControllerAgent_Origin_Team0_Agent0,0,1,4,26,0,0,14.7788
Loss,135,TestTotalAgent_Origin_Team1_Agent0,1,0,0,29,4,1,14.7788
Win,136,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,0,0,15.07175
Loss,136,TestTotalAgent_Origin_Team1_Agent0,1,0,0,29,4,1,15.07175
Win,137,TestControllerAgent_Origin_Team0_Agent0,0,1,4,17,0,0,10.08906
Loss,137,TestTotalAgent_Origin_Team1_Agent0,1,0,0,20,4,1,10.08906
Win,138,TestControllerAgent_Origin_Team0_Agent0,0,1,4,3,0,0,3.699993
Loss,138,TestTotalAgent_Origin_Team1_Agent0,1,0,0,8,4,1,3.699993
Win,139,TestControllerAgent_Origin_Team0_Agent0,0,1,4,42,2,0,22.93963
Loss,139,TestTotalAgent_Origin_Team1_Agent0,1,0,2,42,4,1,22.93963
Win,140,TestControllerAgent_Origin_Team0_Agent0,0,1,4,34,0,0,22.80818
Loss,140,TestTotalAgent_Origin_Team1_Agent0,1,0,0,44,4,1,22.80818
Win,141,TestControllerAgent_Origin_Team0_Agent0,0,1,4,32,2,0,18.78228
Loss,141,TestTotalAgent_Origin_Team1_Agent0,1,0,2,35,4,1,18.78228
Win,142,TestControllerAgent_Origin_Team0_Agent0,0,1,4,28,3,0,16.13054
Loss,142,TestTotalAgent_Origin_Team1_Agent0,1,0,3,28,4,1,16.13054
Loss,143,TestControllerAgent_Origin_Team0_Agent0,0,0,1,34,4,1,18.34705
Win,143,TestTotalAgent_Origin_Team1_Agent0,1,1,4,32,1,0,18.34705
Win,144,TestControllerAgent_Origin_Team0_Agent0,0,1,4,28,1,0,15.59718
Loss,144,TestTotalAgent_Origin_Team1_Agent0,1,0,1,30,4,1,15.59718
Win,145,TestControllerAgent_Origin_Team0_Agent0,0,1,4,9,2,0,6.079994
Loss,145,TestTotalAgent_Origin_Team1_Agent0,1,0,2,10,4,1,6.079994
Win,146,TestControllerAgent_Origin_Team0_Agent0,0,1,4,16,1,0,9.863118
Loss,146,TestTotalAgent_Origin_Team1_Agent0,1,0,1,18,4,1,9.863118
Loss,147,TestControllerAgent_Origin_Team0_Agent0,0,0,0,40,4,1,20.3075
Win,147,TestTotalAgent_Origin_Team1_Agent0,1,1,4,36,0,0,20.3075
Win,148,TestControllerAgent_Origin_Team0_Agent0,0,1,4,21,0,0,12.14429
Loss,148,TestTotalAgent_Origin_Team1_Agent0,1,0,0,24,4,1,12.14429
Win,149,TestControllerAgent_Origin_Team0_Agent0,0,1,4,28,2,0,17.69669
Loss,149,TestTotalAgent_Origin_Team1_Agent0,1,0,2,33,4,1,17.69669
Win,150,TestControllerAgent_Origin_Team0_Agent0,0,1,4,22,3,0,12.51815
Loss,150,TestTotalAgent_Origin_Team1_Agent0,1,0,3,22,4,1,12.51815
Win,151,TestControllerAgent_Origin_Team0_Agent0,0,1,4,15,1,0,9.045005
Loss,151,TestTotalAgent_Origin_Team1_Agent0,1,0,1,17,4,1,9.045005
Win,152,TestControllerAgent_Origin_Team0_Agent0,0,1,4,18,3,0,10.52641
Loss,152,TestTotalAgent_Origin_Team1_Agent0,1,0,3,18,4,1,10.52641
Win,153,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,2,0,15.04999
Loss,153,TestTotalAgent_Origin_Team1_Agent0,1,0,2,28,4,1,15.04999
Win,154,TestControllerAgent_Origin_Team0_Agent0,0,1,4,15,2,0,9.052187
Loss,154,TestTotalAgent_Origin_Team1_Agent0,1,0,2,16,4,1,9.052187
Loss,155,TestControllerAgent_Origin_Team0_Agent0,0,0,1,4,4,1,1.871503
Win,155,TestTotalAgent_Origin_Team1_Agent0,1,1,4,1,1,0,1.871503
Win,156,TestControllerAgent_Origin_Team0_Agent0,0,1,4,17,0,0,10.04206
Loss,156,TestTotalAgent_Origin_Team1_Agent0,1,0,0,20,4,1,10.04206
Win,157,TestControllerAgent_Origin_Team0_Agent0,0,1,4,4,0,0,3.633301
Loss,157,TestTotalAgent_Origin_Team1_Agent0,1,0,0,7,4,1,3.633301
Win,158,TestControllerAgent_Origin_Team0_Agent0,0,1,4,17,1,0,10.00663
Loss,158,TestTotalAgent_Origin_Team1_Agent0,1,0,1,18,4,1,10.00663
Win,159,TestControllerAgent_Origin_Team0_Agent0,0,1,4,26,2,0,14.69253
Loss,159,TestTotalAgent_Origin_Team1_Agent0,1,0,2,27,4,1,14.69253
Win,160,TestControllerAgent_Origin_Team0_Agent0,0,1,4,39,2,0,21.08873
Loss,160,TestTotalAgent_Origin_Team1_Agent0,1,0,2,39,4,1,21.08873
Win,161,TestControllerAgent_Origin_Team0_Agent0,0,1,4,86,2,0,45.37968
Loss,161,TestTotalAgent_Origin_Team1_Agent0,1,0,2,86,4,1,45.37968
Win,162,TestControllerAgent_Origin_Team0_Agent0,0,1,4,31,1,0,17.16752
Loss,162,TestTotalAgent_Origin_Team1_Agent0,1,0,1,33,4,1,17.16752
Win,163,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,1,0,16.2013
Loss,163,TestTotalAgent_Origin_Team1_Agent0,1,0,1,30,4,1,16.2013
Win,164,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,1,0,15.01789
Loss,164,TestTotalAgent_Origin_Team1_Agent0,1,0,1,28,4,1,15.01789
Win,165,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,0,0,15.3805
Loss,165,TestTotalAgent_Origin_Team1_Agent0,1,0,0,30,4,1,15.3805
Win,166,TestControllerAgent_Origin_Team0_Agent0,0,1,4,34,1,0,19.92762
Loss,166,TestTotalAgent_Origin_Team1_Agent0,1,0,1,38,4,1,19.92762
Win,167,TestControllerAgent_Origin_Team0_Agent0,0,1,4,25,0,0,14.19649
Loss,167,TestTotalAgent_Origin_Team1_Agent0,1,0,0,28,4,1,14.19649
Win,168,TestControllerAgent_Origin_Team0_Agent0,0,1,4,56,2,0,29.61233
Loss,168,TestTotalAgent_Origin_Team1_Agent0,1,0,2,54,4,1,29.61233
Win,169,TestControllerAgent_Origin_Team0_Agent0,0,1,4,15,0,0,9.275638
Loss,169,TestTotalAgent_Origin_Team1_Agent0,1,0,0,18,4,1,9.275638
Win,170,TestControllerAgent_Origin_Team0_Agent0,0,1,4,20,1,0,11.38912
Loss,170,TestTotalAgent_Origin_Team1_Agent0,1,0,1,22,4,1,11.38912
Win,171,TestControllerAgent_Origin_Team0_Agent0,0,1,4,3,0,0,3.089627
Loss,171,TestTotalAgent_Origin_Team1_Agent0,1,0,0,6,4,1,3.089627
Win,172,TestControllerAgent_Origin_Team0_Agent0,0,1,4,40,0,0,24.36308
Loss,172,TestTotalAgent_Origin_Team1_Agent0,1,0,0,48,4,1,24.36308
Win,173,TestControllerAgent_Origin_Team0_Agent0,0,1,4,35,2,0,19.0413
Loss,173,TestTotalAgent_Origin_Team1_Agent0,1,0,2,34,4,1,19.0413
Win,174,TestControllerAgent_Origin_Team0_Agent0,0,1,4,21,3,0,11.97903
Loss,174,TestTotalAgent_Origin_Team1_Agent0,1,0,3,20,4,1,11.97903
Win,175,TestControllerAgent_Origin_Team0_Agent0,0,1,4,10,0,0,7.101712
Loss,175,TestTotalAgent_Origin_Team1_Agent0,1,0,0,14,4,1,7.101712
Win,176,TestControllerAgent_Origin_Team0_Agent0,0,1,4,56,1,0,29.68128
Loss,176,TestTotalAgent_Origin_Team1_Agent0,1,0,1,56,4,1,29.68128
Win,177,TestControllerAgent_Origin_Team0_Agent0,0,1,4,92,2,0,48.41703
Loss,177,TestTotalAgent_Origin_Team1_Agent0,1,0,2,91,4,1,48.41703
Win,178,TestControllerAgent_Origin_Team0_Agent0,0,1,4,4,0,0,4.201352
Loss,178,TestTotalAgent_Origin_Team1_Agent0,1,0,0,9,4,1,4.201352
Win,179,TestControllerAgent_Origin_Team0_Agent0,0,1,4,36,0,0,19.94328
Loss,179,TestTotalAgent_Origin_Team1_Agent0,1,0,0,39,4,1,19.94328
Loss,180,TestControllerAgent_Origin_Team0_Agent0,0,0,3,27,4,1,15.3255
Win,180,TestTotalAgent_Origin_Team1_Agent0,1,1,4,26,3,0,15.3255
Win,181,TestControllerAgent_Origin_Team0_Agent0,0,1,4,46,1,0,25.64007
Loss,181,TestTotalAgent_Origin_Team1_Agent0,1,0,1,49,4,1,25.64007
Win,182,TestControllerAgent_Origin_Team0_Agent0,0,1,4,31,3,0,17.04525
Loss,182,TestTotalAgent_Origin_Team1_Agent0,1,0,3,30,4,1,17.04525
Win,183,TestControllerAgent_Origin_Team0_Agent0,0,1,4,60,1,0,36.50779
Loss,183,TestTotalAgent_Origin_Team1_Agent0,1,0,1,70,4,1,36.50779
Win,184,TestControllerAgent_Origin_Team0_Agent0,0,1,4,27,3,0,15.04013
Loss,184,TestTotalAgent_Origin_Team1_Agent0,1,0,3,26,4,1,15.04013
Win,185,TestControllerAgent_Origin_Team0_Agent0,0,1,4,52,3,0,32.22101
Loss,185,TestTotalAgent_Origin_Team1_Agent0,1,0,3,59,4,1,32.22101
Win,186,TestControllerAgent_Origin_Team0_Agent0,0,1,4,11,2,0,7.014729
Loss,186,TestTotalAgent_Origin_Team1_Agent0,1,0,2,12,4,1,7.014729
Loss,187,TestControllerAgent_Origin_Team0_Agent0,0,0,3,40,4,1,21.4834
Win,187,TestTotalAgent_Origin_Team1_Agent0,1,1,4,38,3,0,21.4834
Win,188,TestControllerAgent_Origin_Team0_Agent0,0,1,4,21,1,0,12.05431
Loss,188,TestTotalAgent_Origin_Team1_Agent0,1,0,1,23,4,1,12.05431
Win,189,TestControllerAgent_Origin_Team0_Agent0,0,1,4,3,0,0,4.035949
Loss,189,TestTotalAgent_Origin_Team1_Agent0,1,0,0,8,4,1,4.035949
Win,190,TestControllerAgent_Origin_Team0_Agent0,0,1,4,47,1,0,25.24108
Loss,190,TestTotalAgent_Origin_Team1_Agent0,1,0,1,47,4,1,25.24108
Win,191,TestControllerAgent_Origin_Team0_Agent0,0,1,4,37,1,0,20.0513
Loss,191,TestTotalAgent_Origin_Team1_Agent0,1,0,1,38,4,1,20.0513
Loss,192,TestControllerAgent_Origin_Team0_Agent0,0,0,3,14,4,1,11.32226
Win,192,TestTotalAgent_Origin_Team1_Agent0,1,1,4,19,3,0,11.32226
Win,193,TestControllerAgent_Origin_Team0_Agent0,0,1,4,33,2,0,18.35162
Loss,193,TestTotalAgent_Origin_Team1_Agent0,1,0,2,34,4,1,18.35162
Loss,194,TestControllerAgent_Origin_Team0_Agent0,0,0,3,64,4,1,35.18164
Win,194,TestTotalAgent_Origin_Team1_Agent0,1,1,4,65,3,0,35.18164
Win,195,TestControllerAgent_Origin_Team0_Agent0,0,1,4,17,1,0,10.04076
Loss,195,TestTotalAgent_Origin_Team1_Agent0,1,0,1,18,4,1,10.04076
Win,196,TestControllerAgent_Origin_Team0_Agent0,0,1,4,42,3,0,25.35643
Loss,196,TestTotalAgent_Origin_Team1_Agent0,1,0,3,46,4,1,25.35643
Win,197,TestControllerAgent_Origin_Team0_Agent0,0,1,4,16,0,0,9.470577
Loss,197,TestTotalAgent_Origin_Team1_Agent0,1,0,0,19,4,1,9.470577
Win,198,TestControllerAgent_Origin_Team0_Agent0,0,1,4,48,0,0,25.81468
Loss,198,TestTotalAgent_Origin_Team1_Agent0,1,0,0,51,4,1,25.81468
Win,199,TestControllerAgent_Origin_Team0_Agent0,0,1,4,51,3,0,28.50085
Loss,199,TestTotalAgent_Origin_Team1_Agent0,1,0,3,51,4,1,28.50085
Win,200,TestControllerAgent_Origin_Team0_Agent0,0,1,4,22,1,0,12.62815
Loss,200,TestTotalAgent_Origin_Team1_Agent0,1,0,1,24,4,1,12.62815
Win,201,TestControllerAgent_Origin_Team0_Agent0,0,1,4,42,2,0,23.06192
Loss,201,TestTotalAgent_Origin_Team1_Agent0,1,0,2,43,4,1,23.06192
Win,202,TestControllerAgent_Origin_Team0_Agent0,0,1,4,14,3,0,9.230712
Loss,202,TestTotalAgent_Origin_Team1_Agent0,1,0,3,15,4,1,9.230712
